game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
9261971MIN,September 26,MIN,11.0,230.0,146.0,84.0,1.0,CHI,19.0,315.0,239.0,76.0,3.0
1031971MIN,October 3,MIN,23.0,326.0,133.0,193.0,3.0,BUF,7.0,64.0,8.0,56.0,3.0
10101971PHI,October 10,MIN,15.0,195.0,60.0,135.0,1.0,PHI,9.0,172.0,122.0,50.0,4.0
10171971GNB,October 17,MIN,17.0,270.0,172.0,98.0,1.0,GNB,19.0,342.0,221.0,121.0,5.0
10251971MIN,October 25,MIN,9.0,153.0,86.0,67.0,1.0,CLT,16.0,276.0,147.0,129.0,3.0
10311971NYG,October 31,MIN,13.0,278.0,161.0,117.0,2.0,NYG,13.0,252.0,127.0,125.0,1.0
1171971MIN,November 7,MIN,10.0,167.0,76.0,91.0,1.0,SFO,14.0,222.0,103.0,119.0,5.0
11141971MIN,November 14,MIN,5.0,87.0,21.0,66.0,1.0,GNB,15.0,301.0,56.0,245.0,4.0
11211971NOR,November 21,MIN,20.0,267.0,95.0,172.0,2.0,NOR,11.0,258.0,167.0,91.0,2.0
11281971MIN,November 28,MIN,19.0,304.0,47.0,257.0,3.0,ATL,4.0,123.0,55.0,68.0,3.0
1251971SDG,December 5,MIN,19.0,315.0,173.0,142.0,5.0,SDG,21.0,314.0,165.0,149.0,1.0
12111971MIN,December 11,MIN,7.0,134.0,21.0,113.0,2.0,DET,17.0,236.0,129.0,107.0,5.0
12191971CHI,December 19,MIN,16.0,349.0,232.0,117.0,3.0,CHI,14.0,310.0,206.0,104.0,4.0
12251971MIN,December 25,MIN,17.0,311.0,210.0,101.0,5.0,DAL,10.0,183.0,85.0,98.0,0.0
9181972MIN,September 18,MIN,26.0,382.0,200.0,182.0,2.0,WAS,11.0,203.0,57.0,146.0,1.0
9241972DET,September 24,MIN,13.0,286.0,156.0,130.0,0.0,DET,16.0,213.0,124.0,89.0,5.0
