schedule_date,schedule_season,home_id,away_id,score_home,home_avg_yards,home_avg_TO,score_away,away_avg_yards,away_avg_TO,total_score,over_under_line,label
9/11/2005,2005,MIN,TAM,13,384.1764705882353,1.5294117647058822,24,312.2352941176472,2.235294117647059,37,43.5,under
9/11/2005,2005,NYG,CRD,42,293.9411764705883,1.5294117647058822,19,286.35294117647067,1.8235294117647056,61,37.5,over
9/11/2005,2005,PIT,OTI,34,341.9411764705883,1.4117647058823528,7,340.5882352941176,2.0588235294117645,41,40.5,over
9/11/2005,2005,SDG,DAL,24,348.05882352941177,1.2352941176470589,28,323.4117647058824,2.235294117647059,52,41.0,over
9/11/2005,2005,SFO,RAM,28,282.4705882352941,2.4705882352941178,25,369.9411764705882,2.235294117647059,53,46.0,over
9/11/2005,2005,WAS,CHI,9,277.6470588235294,1.7647058823529411,7,234.2352941176471,2.2941176470588243,16,33.0,under
9/12/2005,2005,ATL,PHI,14,315.2352941176472,2.0,10,343.29411764705884,1.6470588235294117,24,41.5,under
9/18/2005,2005,CRD,RAM,12,293.35294117647067,1.9411764705882355,17,363.7058823529412,2.235294117647059,29,44.0,under
9/18/2005,2005,CAR,NWE,27,325.0,1.7058823529411764,17,352.05882352941177,1.4117647058823528,44,44.0,under
9/18/2005,2005,CHI,DET,38,233.88235294117646,2.0588235294117645,6,289.35294117647067,1.4117647058823528,44,34.0,over
9/18/2005,2005,CIN,MIN,37,336.0588235294117,1.9411764705882355,8,376.0,1.8235294117647056,45,47.0,under
9/18/2005,2005,DEN,SDG,20,384.9411764705882,1.8235294117647056,17,341.35294117647067,1.1176470588235294,37,44.0,under
9/18/2005,2005,GNB,CLE,24,391.05882352941177,2.0588235294117645,26,293.8235294117647,2.5294117647058822,50,43.0,over
9/18/2005,2005,HTX,PIT,7,301.9411764705883,1.5882352941176472,27,346.2941176470588,1.3529411764705883,34,39.5,under
9/18/2005,2005,CLT,JAX,10,389.2352941176471,1.0588235294117647,3,320.5294117647058,1.1764705882352942,13,46.0,under
9/18/2005,2005,NYJ,MIA,17,336.29411764705884,1.0588235294117647,7,282.4705882352941,2.5294117647058822,24,37.0,under
9/18/2005,2005,RAI,KAN,17,321.1764705882353,2.0,23,418.8235294117647,1.6470588235294117,40,53.0,under
9/18/2005,2005,PHI,SFO,42,355.4705882352941,1.6470588235294117,3,269.70588235294116,2.5294117647058822,45,43.0,over
9/18/2005,2005,SEA,ATL,21,364.7058823529412,1.8235294117647056,18,311.70588235294116,1.7647058823529411,39,41.5,under
9/18/2005,2005,TAM,BUF,19,321.0,2.117647058823529,3,288.9411764705883,1.5882352941176472,22,35.0,under
9/18/2005,2005,OTI,RAV,25,343.35294117647067,2.0588235294117645,10,276.70588235294116,1.5294117647058822,35,36.0,under
9/19/2005,2005,DAL,WAS,13,319.1764705882353,2.117647058823529,14,280.88235294117646,1.8235294117647056,27,36.0,under
9/19/2005,2005,NYG,NOR,27,284.76470588235287,1.5294117647058822,10,330.88235294117646,1.8235294117647056,37,43.0,under
9/25/2005,2005,BUF,ATL,16,286.88235294117646,1.6470588235294117,24,317.0,1.8823529411764703,40,36.0,over
9/25/2005,2005,CHI,CIN,7,230.82352941176467,2.2941176470588243,24,338.0588235294117,1.9411764705882355,31,39.0,under
9/25/2005,2005,GNB,TAM,16,379.35294117647067,2.176470588235294,17,322.29411764705884,2.0,33,38.0,under
9/25/2005,2005,CLT,CLE,13,389.35294117647067,1.0588235294117647,6,297.4117647058824,2.3529411764705883,19,47.0,under
9/25/2005,2005,MIA,CAR,27,287.70588235294116,2.411764705882353,24,321.5294117647058,1.7647058823529411,51,37.5,over
9/25/2005,2005,MIN,NOR,33,370.7058823529412,1.8235294117647056,16,330.5294117647058,2.0,49,44.5,over
9/25/2005,2005,NYJ,JAX,20,323.64705882352933,1.1176470588235294,26,328.29411764705884,1.3529411764705883,46,34.5,over
9/25/2005,2005,PHI,RAI,23,365.1764705882353,1.7058823529411764,20,326.5882352941176,2.0,43,47.0,under
9/25/2005,2005,PIT,NWE,20,342.5294117647058,1.2941176470588236,23,355.8235294117647,1.4705882352941178,43,41.5,over
9/25/2005,2005,SDG,NYG,45,357.2941176470588,1.1176470588235294,23,293.4117647058824,1.5294117647058822,68,42.5,over
9/25/2005,2005,SFO,DAL,31,270.88235294117646,2.5294117647058822,34,319.29411764705884,2.0588235294117645,65,41.0,over
9/25/2005,2005,SEA,CRD,37,369.0,1.8235294117647056,12,299.1764705882353,1.9411764705882355,49,42.0,over
9/25/2005,2005,RAM,OTI,31,363.7058823529412,2.4705882352941178,27,340.1764705882353,2.117647058823529,58,46.0,over
9/26/2005,2005,DEN,KAN,30,386.7058823529412,1.7647058823529411,10,419.05882352941177,1.5882352941176472,40,49.0,under
10/2/2005,2005,CRD,SFO,31,312.29411764705884,1.8823529411764703,14,270.4705882352941,2.5294117647058822,45,42.0,over
10/2/2005,2005,ATL,MIN,30,322.2352941176472,1.6470588235294117,10,350.4705882352941,1.8235294117647056,40,44.5,under
10/2/2005,2005,RAV,NYJ,13,276.70588235294116,1.6470588235294117,3,310.5882352941176,1.1176470588235294,16,31.5,under
10/2/2005,2005,CIN,HTX,16,336.4705882352941,1.7058823529411764,10,294.1764705882353,1.4705882352941178,26,41.5,under
10/2/2005,2005,JAX,DEN,7,327.5882352941176,1.5882352941176472,20,390.05882352941177,1.7647058823529411,27,37.5,under
10/2/2005,2005,KAN,PHI,31,418.29411764705884,1.7647058823529411,37,359.7647058823529,1.7647058823529411,68,46.5,over
10/2/2005,2005,NWE,SDG,17,353.4705882352941,1.5294117647058822,41,359.5294117647058,1.1176470588235294,58,47.0,over
10/2/2005,2005,NOR,BUF,19,322.9411764705883,2.0,7,279.29411764705884,1.6470588235294117,26,38.5,under
10/2/2005,2005,NYG,RAM,44,297.29411764705884,1.5294117647058822,24,365.7647058823529,2.588235294117647,68,46.0,over
10/2/2005,2005,RAI,DAL,19,322.70588235294116,1.8823529411764703,13,320.2352941176472,2.117647058823529,32,46.0,under
10/2/2005,2005,TAM,DET,17,320.1764705882353,2.176470588235294,13,287.0,1.4117647058823528,30,35.0,under
10/2/2005,2005,OTI,CLT,10,343.94117647058823,2.117647058823529,31,390.8823529411765,1.0,41,45.0,under
10/2/2005,2005,WAS,SEA,20,282.64705882352933,1.4705882352941178,17,366.8235294117647,1.8235294117647056,37,37.0,under
10/3/2005,2005,CAR,GNB,32,317.1764705882353,1.6470588235294117,29,382.35294117647067,2.117647058823529,61,43.0,over
10/9/2005,2005,CRD,CAR,20,317.88235294117646,2.0588235294117645,24,323.2352941176472,1.7647058823529411,44,42.0,over
10/9/2005,2005,ATL,NWE,28,328.1764705882353,1.5294117647058822,31,367.29411764705884,1.3529411764705883,59,43.5,over
10/9/2005,2005,BUF,MIA,20,278.3529411764706,1.6470588235294117,14,296.76470588235287,2.4705882352941178,34,33.0,over
10/9/2005,2005,CLE,CHI,20,297.0,2.2941176470588243,10,223.82352941176467,2.411764705882353,30,35.0,under
10/9/2005,2005,DAL,PHI,33,330.70588235294116,2.0588235294117645,10,349.8235294117647,1.7058823529411764,43,44.0,under
10/9/2005,2005,DEN,WAS,21,379.6470588235293,1.6470588235294117,19,286.35294117647067,1.5294117647058822,40,34.5,over
10/9/2005,2005,DET,RAV,35,287.5882352941176,1.4705882352941178,17,277.11764705882354,1.7647058823529411,52,33.0,over
10/9/2005,2005,GNB,NOR,52,374.8235294117647,1.7647058823529411,3,321.4705882352941,2.176470588235294,55,41.0,over
10/9/2005,2005,HTX,OTI,20,291.88235294117646,1.4705882352941178,34,342.76470588235287,2.117647058823529,54,40.5,over
10/9/2005,2005,JAX,CIN,23,323.70588235294116,1.5882352941176472,20,340.64705882352933,1.5882352941176472,43,38.0,over
10/9/2005,2005,NYJ,TAM,14,307.29411764705884,1.2352941176470589,12,321.11764705882354,2.176470588235294,26,32.0,under
10/9/2005,2005,SFO,CLT,3,261.3529411764706,2.7058823529411766,28,386.1176470588235,1.0588235294117647,31,47.0,under
10/9/2005,2005,RAM,SEA,31,369.4117647058823,2.588235294117647,37,366.2352941176471,1.7058823529411764,68,48.0,over
10/10/2005,2005,SDG,PIT,22,353.2352941176471,1.2352941176470589,24,337.2352941176472,1.2941176470588236,46,45.5,over
10/16/2005,2005,RAV,CLE,16,285.5882352941176,1.8235294117647056,3,291.4705882352941,2.411764705882353,19,33.5,under
10/16/2005,2005,BUF,NYJ,27,278.3529411764706,1.7647058823529411,17,295.70588235294116,1.4117647058823528,44,33.0,over
10/16/2005,2005,CHI,MIN,28,221.94117647058826,2.5294117647058822,3,348.7058823529412,1.9411764705882355,31,37.5,under
10/16/2005,2005,DAL,NYG,16,332.88235294117646,2.235294117647059,13,289.4705882352941,1.7058823529411764,29,45.5,under
10/16/2005,2005,DEN,NWE,28,378.9411764705882,1.5882352941176472,20,368.0,1.2941176470588236,48,44.0,over
10/16/2005,2005,DET,CAR,20,286.5294117647058,1.7058823529411764,21,321.64705882352933,1.7647058823529411,41,42.0,under
10/16/2005,2005,KAN,WAS,28,411.0,1.7647058823529411,21,294.1764705882353,1.5882352941176472,49,42.5,over
10/16/2005,2005,NOR,ATL,31,333.5294117647058,2.176470588235294,34,330.76470588235287,1.4705882352941178,65,42.0,over
10/16/2005,2005,RAI,SDG,14,318.88235294117646,1.6470588235294117,27,354.8823529411765,1.1764705882352942,41,50.5,under
10/16/2005,2005,PIT,JAX,17,332.5882352941176,1.5294117647058822,23,312.9411764705883,1.4705882352941178,40,36.0,over
10/16/2005,2005,SEA,HTX,42,378.1176470588235,1.5294117647058822,10,282.5294117647058,1.4117647058823528,52,45.5,over
10/16/2005,2005,TAM,MIA,27,322.4705882352941,2.176470588235294,13,297.5882352941176,2.3529411764705883,40,33.0,over
10/16/2005,2005,OTI,CIN,23,338.11764705882354,2.2941176470588243,31,352.2941176470588,1.5294117647058822,54,44.5,over
10/17/2005,2005,CLT,RAM,45,377.7647058823529,1.0588235294117647,28,368.05882352941177,2.764705882352941,73,50.5,over
10/21/2005,2005,MIA,KAN,20,297.0588235294117,2.2941176470588243,30,417.5882352941177,1.7058823529411764,50,42.5,over
10/23/2005,2005,CRD,OTI,20,309.2352941176472,2.0588235294117645,10,340.64705882352933,2.235294117647059,30,45.0,under
10/23/2005,2005,CHI,RAV,10,228.7647058823529,2.4705882352941178,6,283.64705882352933,1.6470588235294117,16,32.0,under
10/23/2005,2005,CIN,PIT,13,351.1764705882353,1.5882352941176472,27,325.9411764705883,1.6470588235294117,40,43.0,under
10/23/2005,2005,CLE,DET,10,283.76470588235287,2.5294117647058822,13,298.5294117647058,1.7058823529411764,23,36.0,under
10/23/2005,2005,HTX,CLT,20,266.58823529411757,1.5294117647058822,38,379.47058823529403,1.1764705882352942,58,44.5,over
10/23/2005,2005,MIN,GNB,23,351.0,1.8235294117647056,20,371.29411764705884,1.7647058823529411,43,46.0,under
10/23/2005,2005,NYG,DEN,24,288.0,1.7647058823529411,23,382.8823529411765,1.4705882352941178,47,46.5,over
10/23/2005,2005,RAI,BUF,38,327.5294117647058,1.5294117647058822,17,274.8235294117647,1.5294117647058822,55,42.0,over
10/23/2005,2005,PHI,SDG,20,360.0,1.7647058823529411,17,354.2352941176471,1.2941176470588236,37,47.0,under
10/23/2005,2005,SEA,DAL,13,369.6470588235293,1.5882352941176472,10,327.76470588235287,2.3529411764705883,23,45.5,under
10/23/2005,2005,RAM,NOR,28,365.5882352941177,2.647058823529412,17,330.4117647058824,2.235294117647059,45,50.0,under
10/23/2005,2005,WAS,SFO,52,314.76470588235287,1.4705882352941178,17,246.4117647058824,2.7058823529411766,69,38.0,over
10/24/2005,2005,ATL,NYJ,27,321.5294117647058,1.5882352941176472,14,292.70588235294116,1.5294117647058822,41,41.0,under
10/30/2005,2005,CAR,MIN,38,332.5882352941176,1.7058823529411764,13,348.7058823529412,1.7647058823529411,51,44.0,over
10/30/2005,2005,CIN,GNB,21,353.7058823529412,1.5294117647058822,14,363.8235294117647,2.0588235294117645,35,46.0,under
10/30/2005,2005,DAL,CRD,34,327.2352941176472,2.235294117647059,13,303.1764705882353,2.0588235294117645,47,41.0,over
10/30/2005,2005,DEN,PHI,49,382.7058823529412,1.2941176470588236,21,352.11764705882354,1.8823529411764703,70,44.0,over
10/30/2005,2005,DET,CHI,13,295.76470588235287,1.7647058823529411,19,238.52941176470588,2.411764705882353,32,32.5,under
10/30/2005,2005,HTX,CLE,19,260.2352941176471,1.4705882352941178,16,276.4705882352941,2.411764705882353,35,37.5,under
10/30/2005,2005,NWE,BUF,21,358.8823529411765,1.3529411764705883,16,285.70588235294116,1.6470588235294117,37,43.5,under
10/30/2005,2005,NOR,MIA,6,323.4117647058824,2.3529411764705883,21,304.70588235294116,2.3529411764705883,27,41.0,under
10/30/2005,2005,NYG,WAS,36,291.5882352941176,1.7058823529411764,0,303.8235294117647,1.6470588235294117,36,41.0,under
10/30/2005,2005,SDG,KAN,28,352.8235294117647,1.3529411764705883,20,410.4117647058823,1.7058823529411764,48,51.0,under
10/30/2005,2005,SFO,TAM,15,236.82352941176467,2.588235294117647,10,319.11764705882354,2.117647058823529,25,37.0,under
10/30/2005,2005,RAM,JAX,24,361.1176470588235,2.7058823529411766,21,315.8235294117647,1.5882352941176472,45,43.0,over
10/30/2005,2005,OTI,RAI,25,345.5294117647058,2.117647058823529,34,338.0588235294117,1.4705882352941178,59,46.0,over
10/31/2005,2005,PIT,RAV,20,316.5882352941176,1.6470588235294117,19,292.9411764705883,1.7647058823529411,39,33.0,over
11/6/2005,2005,CRD,SEA,19,312.88235294117646,2.2941176470588243,33,364.7647058823529,1.5882352941176472,52,44.0,over
11/6/2005,2005,RAV,CIN,9,287.8235294117647,1.7058823529411764,21,353.7647058823529,1.5882352941176472,30,36.0,under
11/6/2005,2005,CLE,OTI,20,279.2352941176471,2.3529411764705883,14,343.4705882352941,2.117647058823529,34,39.0,under
11/6/2005,2005,GNB,PIT,10,358.3529411764707,2.0,20,311.4705882352941,1.6470588235294117,30,42.0,under
11/6/2005,2005,JAX,HTX,21,309.8235294117647,1.4705882352941178,14,254.94117647058826,1.4117647058823528,35,37.5,under
11/6/2005,2005,KAN,RAI,27,394.5882352941177,1.6470588235294117,23,328.11764705882354,1.4117647058823528,50,51.5,under
11/6/2005,2005,MIA,ATL,10,297.9411764705883,2.411764705882353,17,324.88235294117646,1.6470588235294117,27,39.5,under
11/6/2005,2005,MIN,DET,27,341.0,1.8235294117647056,14,296.0588235294117,1.8823529411764703,41,37.5,over
11/6/2005,2005,NOR,CHI,17,327.11764705882354,2.4705882352941178,20,242.05882352941174,2.411764705882353,37,34.5,over
11/6/2005,2005,NYJ,SDG,26,290.5882352941176,1.4705882352941178,31,352.4117647058823,1.4705882352941178,57,41.5,over
11/6/2005,2005,SFO,NYG,6,235.4117647058824,2.5294117647058822,24,295.1764705882353,1.7058823529411764,30,42.0,under
11/6/2005,2005,TAM,CAR,14,317.76470588235287,2.235294117647059,34,329.35294117647067,1.6470588235294117,48,36.5,over
11/6/2005,2005,WAS,PHI,17,305.0588235294117,1.5882352941176472,10,352.2941176470588,1.8235294117647056,27,41.0,under
11/7/2005,2005,NWE,CLT,21,351.8823529411765,1.4117647058823528,40,382.7058823529412,1.1176470588235294,61,46.5,over
11/13/2005,2005,ATL,GNB,25,326.2352941176472,1.8235294117647056,33,353.0,2.0,58,42.0,over
11/13/2005,2005,BUF,KAN,14,277.9411764705883,1.7647058823529411,3,386.1764705882353,1.7058823529411764,17,42.5,under
11/13/2005,2005,CAR,NYJ,30,324.4117647058824,1.7647058823529411,3,289.35294117647067,1.7647058823529411,33,40.5,under
11/13/2005,2005,CHI,SFO,17,242.52941176470588,2.5294117647058822,9,226.2352941176471,2.588235294117647,26,33.0,under
11/13/2005,2005,DET,CRD,29,299.64705882352933,1.8235294117647056,21,320.35294117647067,2.2941176470588243,50,40.0,over
11/13/2005,2005,CLT,HTX,31,378.7647058823529,1.1764705882352942,17,247.7647058823529,1.4117647058823528,48,45.0,over
11/13/2005,2005,JAX,RAV,30,312.8235294117647,1.3529411764705883,3,283.29411764705884,1.8235294117647056,33,34.0,under
11/13/2005,2005,MIA,NWE,16,308.4117647058824,2.3529411764705883,23,354.8823529411765,1.5294117647058822,39,40.0,under
11/13/2005,2005,NYG,MIN,21,303.8235294117647,1.7058823529411764,24,330.29411764705884,1.8235294117647056,45,45.0,under
11/13/2005,2005,RAI,DEN,17,331.29411764705884,1.4117647058823528,31,380.47058823529403,1.4117647058823528,48,47.0,over
11/13/2005,2005,PIT,CLE,34,320.11764705882354,1.5882352941176472,21,284.29411764705884,2.3529411764705883,55,34.5,over
11/13/2005,2005,SEA,RAM,31,367.4117647058823,1.5882352941176472,16,366.0,2.588235294117647,47,48.5,under
11/13/2005,2005,TAM,WAS,36,313.1764705882353,2.2941176470588243,35,314.4705882352941,1.7647058823529411,71,34.0,over
11/14/2005,2005,PHI,DAL,20,350.4705882352941,1.8235294117647056,21,323.11764705882354,2.0,41,40.0,over
11/20/2005,2005,ATL,TAM,27,329.0,1.8235294117647056,30,317.0,2.2941176470588243,57,38.0,over
11/20/2005,2005,RAV,PIT,16,282.0588235294117,1.8823529411764703,13,324.5294117647058,1.7058823529411764,29,34.5,under
11/20/2005,2005,CHI,CAR,13,247.35294117647058,2.411764705882353,3,317.35294117647067,1.7647058823529411,16,34.5,under
11/20/2005,2005,CIN,CLT,37,364.1176470588235,1.4705882352941178,45,384.35294117647067,1.2352941176470589,82,48.5,over
11/20/2005,2005,CLE,MIA,22,293.0,2.176470588235294,0,296.11764705882354,2.3529411764705883,22,34.5,under
11/20/2005,2005,DAL,DET,20,319.35294117647067,1.8823529411764703,7,301.76470588235287,1.8235294117647056,27,39.0,under
11/20/2005,2005,DEN,NYJ,27,381.35294117647067,1.4705882352941178,0,281.70588235294116,2.0588235294117645,27,41.0,under
11/20/2005,2005,HTX,KAN,17,245.2352941176471,1.3529411764705883,45,383.1764705882353,1.5294117647058822,62,44.5,over
11/20/2005,2005,NWE,NOR,24,349.8235294117647,1.4117647058823528,17,330.11764705882354,2.4705882352941178,41,45.0,under
11/20/2005,2005,NYG,PHI,27,304.2352941176472,1.7058823529411764,17,342.35294117647067,1.8235294117647056,44,43.0,over
11/20/2005,2005,SDG,BUF,48,356.8823529411765,1.4117647058823528,10,282.4705882352941,1.5882352941176472,58,42.0,over
11/20/2005,2005,SFO,SEA,25,225.0,2.3529411764705883,27,372.1176470588235,1.4117647058823528,52,42.5,over
11/20/2005,2005,RAM,CRD,28,360.4117647058823,2.5294117647058822,38,331.76470588235287,2.3529411764705883,66,48.0,over
11/20/2005,2005,OTI,JAX,28,335.4705882352941,2.0,31,305.76470588235287,1.4117647058823528,59,38.0,over
11/20/2005,2005,WAS,RAI,13,313.1764705882353,1.7647058823529411,16,333.5882352941176,1.4117647058823528,29,42.0,under
11/21/2005,2005,GNB,MIN,17,339.0588235294117,2.0,20,330.35294117647067,1.8235294117647056,37,45.0,under
11/24/2005,2005,DAL,DEN,21,324.76470588235287,1.8235294117647056,24,377.0,1.4117647058823528,45,41.0,over
11/24/2005,2005,DET,ATL,7,307.11764705882354,2.0,27,337.64705882352933,1.6470588235294117,34,40.5,under
11/27/2005,2005,CRD,JAX,17,329.9411764705883,2.235294117647059,24,307.0,1.2941176470588236,41,41.5,under
11/27/2005,2005,BUF,CAR,9,277.88235294117646,1.5882352941176472,13,316.0588235294117,1.7647058823529411,22,36.5,under
11/27/2005,2005,CIN,RAV,42,377.5294117647058,1.5882352941176472,29,284.11764705882354,1.9411764705882355,71,36.5,over
11/27/2005,2005,HTX,RAM,27,254.70588235294116,1.4705882352941178,33,365.05882352941177,2.4705882352941178,60,44.5,over
11/27/2005,2005,KAN,NWE,26,383.35294117647067,1.5294117647058822,16,347.1764705882353,1.6470588235294117,42,51.0,under
11/27/2005,2005,MIN,CLE,24,323.88235294117646,1.7058823529411764,12,295.70588235294116,2.411764705882353,36,40.0,under
11/27/2005,2005,NYJ,NOR,19,281.70588235294116,2.0,21,321.76470588235287,2.235294117647059,40,37.0,over
11/27/2005,2005,RAI,MIA,21,335.4705882352941,1.5294117647058822,33,302.35294117647067,2.2941176470588243,54,42.5,over
11/27/2005,2005,PHI,GNB,19,339.5294117647058,1.7647058823529411,14,330.0,2.2941176470588243,33,41.5,under
11/27/2005,2005,SEA,NYG,24,379.47058823529403,1.4117647058823528,21,316.76470588235287,1.6470588235294117,45,47.5,under
11/27/2005,2005,TAM,CHI,10,312.4705882352941,2.235294117647059,13,248.2352941176471,2.176470588235294,23,33.0,under
11/27/2005,2005,OTI,SFO,33,345.2352941176471,1.9411764705882355,22,228.7647058823529,2.4705882352941178,55,42.5,over
11/27/2005,2005,WAS,SDG,17,317.2352941176472,1.7058823529411764,23,350.94117647058823,1.5882352941176472,40,44.0,under
11/28/2005,2005,CLT,PIT,26,372.5294117647058,1.1176470588235294,7,317.5294117647058,1.8235294117647056,33,47.0,under
12/4/2005,2005,RAV,HTX,16,290.8235294117647,1.9411764705882355,15,252.94117647058826,1.5294117647058822,31,37.0,under
12/4/2005,2005,CAR,ATL,24,316.4117647058824,1.7647058823529411,6,332.0588235294117,1.7647058823529411,30,43.5,under
12/4/2005,2005,CHI,GNB,19,251.17647058823533,2.0588235294117645,7,336.4117647058824,2.411764705882353,26,32.0,under
12/4/2005,2005,CLE,JAX,14,286.35294117647067,2.2941176470588243,20,298.64705882352933,1.2352941176470589,34,36.5,under
12/4/2005,2005,DET,MIN,16,297.5294117647058,1.7647058823529411,21,322.1764705882353,1.5882352941176472,37,38.0,under
12/4/2005,2005,CLT,OTI,35,367.2352941176471,1.1764705882352942,3,339.64705882352933,1.8235294117647056,38,47.5,under
12/4/2005,2005,KAN,DEN,31,389.8823529411765,1.5882352941176472,27,380.0,1.2941176470588236,58,47.0,over
12/4/2005,2005,MIA,BUF,24,316.11764705882354,2.2941176470588243,23,269.6470588235294,1.5882352941176472,47,35.5,over
12/4/2005,2005,NWE,NYJ,16,351.5882352941177,1.4117647058823528,3,273.9411764705883,1.8823529411764703,19,42.5,under
12/4/2005,2005,NOR,TAM,3,320.1764705882353,2.3529411764705883,10,303.64705882352933,2.0588235294117645,13,39.0,under
12/4/2005,2005,NYG,DAL,17,317.0588235294117,1.6470588235294117,10,321.1764705882353,1.9411764705882355,27,41.0,under
12/4/2005,2005,PIT,CIN,31,330.0,1.9411764705882355,38,366.9411764705882,1.4117647058823528,69,43.0,over
12/4/2005,2005,SDG,RAI,34,354.8235294117647,1.4705882352941178,10,329.35294117647067,1.4705882352941178,44,50.5,under
12/4/2005,2005,SFO,CRD,10,228.52941176470588,2.5294117647058822,17,339.29411764705884,2.117647058823529,27,43.5,under
12/4/2005,2005,RAM,WAS,9,359.11764705882354,2.176470588235294,24,332.0,1.6470588235294117,33,45.0,under
12/5/2005,2005,PHI,SEA,0,331.4117647058824,1.9411764705882355,42,361.05882352941177,1.2941176470588236,42,44.0,under
12/11/2005,2005,CRD,WAS,13,342.11764705882354,2.117647058823529,17,323.29411764705884,1.8235294117647056,30,41.5,under
12/11/2005,2005,BUF,NWE,7,259.11764705882354,1.7058823529411764,35,358.7647058823529,1.5294117647058822,42,38.0,over
12/11/2005,2005,CAR,TAM,10,309.0588235294117,1.8235294117647056,20,303.64705882352933,2.0,30,37.0,under
12/11/2005,2005,CIN,CLE,23,356.6470588235293,1.3529411764705883,20,281.70588235294116,2.117647058823529,43,41.5,over
12/11/2005,2005,DAL,KAN,31,323.5294117647058,1.8235294117647056,28,389.47058823529403,1.5882352941176472,59,44.0,over
12/11/2005,2005,DEN,RAV,12,374.29411764705884,1.1764705882352942,10,288.88235294117646,2.0588235294117645,22,40.5,under
12/11/2005,2005,GNB,DET,16,338.11764705882354,2.5294117647058822,13,288.29411764705884,1.7058823529411764,29,37.0,under
12/11/2005,2005,JAX,CLT,18,296.5882352941176,1.4117647058823528,26,372.1176470588235,1.1764705882352942,44,43.0,over
12/11/2005,2005,MIN,RAM,27,310.29411764705884,1.6470588235294117,13,368.05882352941177,2.411764705882353,40,45.5,under
12/11/2005,2005,NYJ,RAI,26,262.88235294117646,1.8823529411764703,10,318.4705882352941,1.7058823529411764,36,37.5,under
12/11/2005,2005,PHI,NYG,23,342.11764705882354,1.9411764705882355,26,334.2352941176472,1.8235294117647056,49,40.0,over
12/11/2005,2005,PIT,CHI,21,323.76470588235287,1.8235294117647056,9,248.2352941176471,2.0,30,32.0,under
12/11/2005,2005,SDG,MIA,21,355.11764705882354,1.4705882352941178,23,310.0588235294117,2.0,44,45.0,under
12/11/2005,2005,SEA,SFO,41,360.05882352941177,1.2352941176470589,3,225.7647058823529,2.588235294117647,44,45.0,under
12/11/2005,2005,OTI,HTX,13,337.35294117647067,1.7058823529411764,10,253.17647058823533,1.4117647058823528,23,44.0,under
12/12/2005,2005,ATL,NOR,36,336.5882352941176,1.5882352941176472,17,323.2352941176472,2.235294117647059,53,44.0,over
12/17/2005,2005,BUF,DEN,17,256.2352941176471,1.5294117647058822,28,376.35294117647067,1.0588235294117647,45,35.0,over
12/17/2005,2005,NWE,TAM,28,354.7058823529412,1.3529411764705883,0,286.11764705882354,1.8235294117647056,28,36.0,under
12/17/2005,2005,NYG,KAN,27,346.5882352941177,1.5882352941176472,17,388.2352941176471,1.6470588235294117,44,45.5,under
12/18/2005,2005,CHI,ATL,16,249.17647058823533,1.9411764705882355,3,334.4705882352941,1.5882352941176472,19,30.5,under
12/18/2005,2005,DET,CIN,17,290.76470588235287,1.9411764705882355,41,353.5882352941177,1.2941176470588236,58,44.0,over
12/18/2005,2005,HTX,CRD,30,252.0,1.4117647058823528,19,337.8235294117647,2.235294117647059,49,43.5,over
12/18/2005,2005,CLT,SDG,17,364.7058823529412,1.2941176470588236,26,366.6470588235293,1.6470588235294117,43,51.0,under
12/18/2005,2005,JAX,SFO,10,296.8235294117647,1.3529411764705883,9,217.82352941176467,2.588235294117647,19,39.5,under
12/18/2005,2005,MIA,NYJ,24,314.9411764705883,2.0,20,269.8235294117647,1.8823529411764703,44,35.5,over
12/18/2005,2005,MIN,PIT,3,296.70588235294116,1.8235294117647056,18,316.1764705882353,1.7647058823529411,21,41.5,under
12/18/2005,2005,NOR,CAR,10,319.29411764705884,2.4705882352941178,27,310.11764705882354,1.8235294117647056,37,40.5,under
12/18/2005,2005,RAI,CLE,7,316.11764705882354,1.5882352941176472,9,295.1764705882353,1.9411764705882355,16,40.5,under
12/18/2005,2005,RAM,PHI,16,361.35294117647067,2.411764705882353,17,333.8235294117647,1.8823529411764703,33,44.0,under
12/18/2005,2005,OTI,SEA,24,330.0,1.4705882352941178,28,370.8823529411765,1.0588235294117647,52,45.0,over
12/18/2005,2005,WAS,DAL,35,324.5882352941176,1.8235294117647056,7,320.4117647058824,1.8235294117647056,42,36.0,over
12/19/2005,2005,RAV,GNB,48,293.70588235294116,2.0,3,328.9411764705883,2.5294117647058822,51,33.0,over
12/24/2005,2005,CRD,PHI,27,335.35294117647067,2.235294117647059,21,321.70588235294116,1.8823529411764703,48,39.5,over
12/24/2005,2005,CAR,DAL,20,306.76470588235287,1.7058823529411764,24,329.64705882352933,1.8235294117647056,44,38.5,over
12/24/2005,2005,CIN,BUF,27,359.4117647058823,1.1764705882352942,37,264.6470588235294,1.5294117647058822,64,44.0,over
12/24/2005,2005,CLE,PIT,0,292.5294117647058,1.9411764705882355,41,327.64705882352933,1.6470588235294117,41,33.0,over
12/24/2005,2005,DEN,RAI,22,371.5294117647058,1.0,3,306.29411764705884,1.6470588235294117,25,42.5,under
12/24/2005,2005,HTX,JAX,20,255.29411764705884,1.4705882352941178,38,304.8235294117647,1.2352941176470589,58,38.0,over
