game_id,date,team_id,first_downs,total_yds,pass_yds,rush_yds,TO,opp_team_id,opp_first_downs,opp_total_yds,opp_pass_yds,opp_rush_yds,opp_TO
10142001CAR,October 14,CAR,13.0,218.0,184.0,34.0,3.0,NOR,21.0,358.0,160.0,198.0,3.0
10212001WAS,October 21,CAR,19.0,342.0,218.0,124.0,4.0,WAS,16.0,443.0,345.0,98.0,2.0
10282001CAR,October 28,CAR,7.0,162.0,70.0,92.0,1.0,NYJ,17.0,358.0,172.0,186.0,4.0
1142001MIA,November 4,CAR,12.0,281.0,178.0,103.0,1.0,MIA,17.0,337.0,278.0,59.0,1.0
11112001RAM,November 11,CAR,8.0,146.0,115.0,31.0,3.0,RAM,20.0,493.0,156.0,337.0,4.0
11182001CAR,November 18,CAR,14.0,280.0,177.0,103.0,0.0,SFO,26.0,417.0,296.0,121.0,3.0
11252001CAR,November 25,CAR,14.0,247.0,151.0,96.0,2.0,ATL,13.0,239.0,94.0,145.0,0.0
1222001NOR,December 2,CAR,11.0,150.0,101.0,49.0,1.0,NOR,25.0,432.0,307.0,125.0,2.0
1292001BUF,December 9,CAR,17.0,231.0,153.0,78.0,2.0,BUF,18.0,369.0,267.0,102.0,1.0
12232001CAR,December 23,CAR,24.0,402.0,305.0,97.0,1.0,RAM,21.0,412.0,197.0,215.0,3.0
12302001CAR,December 30,CAR,20.0,318.0,223.0,95.0,2.0,CRD,16.0,331.0,173.0,158.0,0.0
162002CAR,January 6,CAR,18.0,322.0,129.0,193.0,6.0,NWE,16.0,298.0,196.0,102.0,3.0
982002CAR,September 8,CAR,15.0,265.0,120.0,145.0,0.0,RAV,15.0,289.0,212.0,77.0,1.0
9152002CAR,September 15,CAR,20.0,385.0,310.0,75.0,0.0,DET,12.0,122.0,49.0,73.0,3.0
9222002MIN,September 22,CAR,20.0,370.0,206.0,164.0,2.0,MIN,13.0,250.0,177.0,73.0,5.0
9292002GNB,September 29,CAR,18.0,332.0,193.0,139.0,3.0,GNB,17.0,298.0,199.0,99.0,1.0
1062002CAR,October 6,CAR,12.0,244.0,186.0,58.0,4.0,CRD,18.0,312.0,221.0,91.0,1.0
10132002DAL,October 13,CAR,14.0,308.0,198.0,110.0,0.0,DAL,17.0,311.0,174.0,137.0,2.0
10202002ATL,October 20,CAR,12.0,205.0,104.0,101.0,1.0,ATL,25.0,393.0,206.0,187.0,0.0
10272002CAR,October 27,CAR,9.0,130.0,20.0,110.0,4.0,TAM,14.0,226.0,155.0,71.0,2.0
11102002CAR,November 10,CAR,21.0,396.0,296.0,100.0,2.0,NOR,17.0,345.0,248.0,97.0,0.0
11172002TAM,November 17,CAR,14.0,231.0,168.0,63.0,4.0,TAM,19.0,314.0,247.0,67.0,2.0
11242002CAR,November 24,CAR,10.0,122.0,51.0,71.0,6.0,ATL,25.0,426.0,277.0,149.0,1.0
1212002CLE,December 1,CAR,11.0,234.0,89.0,145.0,2.0,CLE,14.0,258.0,118.0,140.0,5.0
1282002CAR,December 8,CAR,23.0,401.0,319.0,82.0,3.0,CIN,25.0,340.0,257.0,83.0,1.0
12152002PIT,December 15,CAR,11.0,131.0,81.0,50.0,4.0,PIT,19.0,332.0,203.0,129.0,2.0
12222002CAR,December 22,CAR,15.0,253.0,165.0,88.0,2.0,CHI,8.0,186.0,131.0,55.0,4.0
12292002NOR,December 29,CAR,13.0,273.0,188.0,85.0,3.0,NOR,13.0,244.0,119.0,125.0,3.0
972003CAR,September 7,CAR,17.0,242.0,120.0,122.0,2.0,JAX,17.0,331.0,256.0,75.0,1.0
