game_id,date,team_id,opp_team_id,avg_first_downs,avg_total_yds,avg_pass_yds,avg_rush_yds,avg_TO,avg_opp_first_downs,avg_opp_total_yds,avg_opp_pass_yds,avg_opp_rush_yds,avg_opp_TO
10202013PHI,October 20,PHI,DAL,21.058823529411764,374.5882352941176,239.47058823529412,135.11764705882354,1.8235294117647058,22.294117647058822,376.1764705882353,252.52941176470588,123.6470588235294,1.0
10272013PHI,October 27,PHI,NYG,20.764705882352942,370.47058823529414,237.94117647058823,132.52941176470588,2.0,21.823529411764707,372.2352941176471,252.0,120.23529411764706,1.0588235294117647
1132013RAI,November 3,PHI,RAI,20.58823529411765,376.05882352941177,249.23529411764707,126.82352941176471,1.8823529411764706,22.352941176470587,383.3529411764706,259.0,124.3529411764706,1.0588235294117647
11102013GNB,November 10,PHI,GNB,20.352941176470587,378.7647058823529,245.2941176470588,133.47058823529412,1.8235294117647058,22.88235294117647,389.3529411764706,265.11764705882354,124.23529411764706,1.1764705882352942
11172013PHI,November 17,PHI,WAS,20.705882352941178,387.29411764705884,251.11764705882354,136.1764705882353,1.6470588235294117,23.352941176470587,393.2352941176471,267.70588235294116,125.52941176470588,1.2941176470588236
1212013PHI,December 1,PHI,CRD,21.0,387.05882352941177,256.70588235294116,130.35294117647058,1.4705882352941178,23.352941176470587,390.4117647058824,266.0,124.41176470588235,1.4705882352941178
1282013PHI,December 8,PHI,DET,21.0,390.29411764705884,253.11764705882354,137.1764705882353,1.4705882352941178,22.705882352941178,379.47058823529414,257.5882352941176,121.88235294117646,1.6470588235294117
12152013MIN,December 15,PHI,MIN,21.11764705882353,396.6470588235294,256.52941176470586,140.11764705882354,1.4705882352941178,23.352941176470587,387.7647058823529,268.88235294117646,118.88235294117646,1.7058823529411764
12222013PHI,December 22,PHI,CHI,22.176470588235293,414.0,259.3529411764706,154.64705882352942,1.2352941176470589,23.352941176470587,388.2352941176471,275.0,113.23529411764706,1.7058823529411764
12292013DAL,December 29,PHI,DAL,21.941176470588236,411.3529411764706,253.94117647058823,157.41176470588235,1.1764705882352942,23.529411764705884,394.1764705882353,285.1764705882353,109.0,1.8235294117647058
142014PHI,January 4,PHI,NOR,21.88235294117647,407.7647058823529,252.11764705882354,155.64705882352942,1.1176470588235294,23.176470588235293,396.3529411764706,287.3529411764706,109.0,1.9411764705882353
972014PHI,September 7,PHI,JAX,21.764705882352942,406.4117647058824,257.70588235294116,148.7058823529412,1.1764705882352942,22.764705882352942,391.88235294117646,283.47058823529414,108.41176470588235,1.8235294117647058
9152014CLT,September 15,PHI,CLT,21.88235294117647,403.29411764705884,253.0,150.2941176470588,1.2352941176470589,22.294117647058822,380.2352941176471,269.29411764705884,110.94117647058823,1.8235294117647058
9212014PHI,September 21,PHI,WAS,21.941176470588236,400.2352941176471,262.29411764705884,137.94117647058823,1.0,22.764705882352942,387.11764705882354,279.8235294117647,107.29411764705883,1.8823529411764706
9282014SFO,September 28,PHI,SFO,21.352941176470587,386.29411764705884,256.8235294117647,129.47058823529412,1.2352941176470589,21.88235294117647,383.29411764705884,271.47058823529414,111.82352941176471,1.9411764705882353
1052014PHI,October 5,PHI,RAM,21.0,381.1764705882353,251.41176470588235,129.76470588235293,1.411764705882353,22.352941176470587,388.1764705882353,272.11764705882354,116.05882352941177,1.8823529411764706
10122014PHI,October 12,PHI,NYG,21.176470588235293,382.52941176470586,248.94117647058823,133.58823529411765,1.4705882352941178,21.941176470588236,382.47058823529414,266.88235294117646,115.58823529411765,1.8823529411764706
10262014CRD,October 26,PHI,CRD,21.647058823529413,396.8235294117647,261.70588235294116,135.11764705882354,1.4705882352941178,21.647058823529413,384.3529411764706,268.94117647058823,115.41176470588235,1.8235294117647058
1122014HTX,November 2,PHI,HTX,22.529411764705884,413.47058823529414,270.0,143.47058823529412,1.5294117647058822,21.58823529411765,382.88235294117646,265.70588235294116,117.17647058823529,1.8235294117647058
11102014PHI,November 10,PHI,CAR,22.294117647058822,403.05882352941177,264.70588235294116,138.35294117647058,1.5294117647058822,21.11764705882353,368.5882352941176,257.7647058823529,110.82352941176471,2.0
11162014GNB,November 16,PHI,GNB,22.470588235294116,403.88235294117646,271.11764705882354,132.76470588235293,1.7058823529411764,21.235294117647058,373.2352941176471,261.7647058823529,111.47058823529412,1.8823529411764706
11232014PHI,November 23,PHI,OTI,22.705882352941178,407.4117647058824,272.4117647058824,135.0,1.8235294117647058,20.823529411764707,368.7647058823529,265.47058823529414,103.29411764705883,1.9411764705882353
11272014DAL,November 27,PHI,DAL,22.88235294117647,416.6470588235294,272.7647058823529,143.88235294117646,1.8823529411764706,20.352941176470587,363.88235294117646,260.4117647058824,103.47058823529412,1.9411764705882353
1272014PHI,December 7,PHI,SEA,22.058823529411764,396.70588235294116,267.05882352941177,129.64705882352942,1.9411764705882353,21.352941176470587,376.1764705882353,266.3529411764706,109.82352941176471,1.8823529411764706
12142014PHI,December 14,PHI,DAL,21.705882352941178,386.05882352941177,256.6470588235294,129.41176470588235,2.0588235294117645,21.176470588235293,370.8235294117647,259.2352941176471,111.58823529411765,1.8823529411764706
12202014WAS,December 20,PHI,WAS,21.823529411764707,384.94117647058823,264.6470588235294,120.29411764705883,2.1176470588235294,21.352941176470587,373.6470588235294,259.7647058823529,113.88235294117646,1.8823529411764706
12282014NYG,December 28,PHI,NYG,21.941176470588236,388.47058823529414,266.5882352941176,121.88235294117646,2.1176470588235294,21.41176470588235,379.0,263.94117647058823,115.05882352941177,1.7647058823529411
9142015ATL,September 14,PHI,ATL,22.294117647058822,396.88235294117646,276.0,120.88235294117646,2.235294117647059,21.11764705882353,376.70588235294116,266.3529411764706,110.3529411764706,1.7647058823529411
9202015PHI,September 20,PHI,DAL,21.88235294117647,385.47058823529414,272.70588235294116,112.76470588235294,2.235294117647059,21.294117647058822,379.8235294117647,266.8235294117647,113.0,1.8235294117647058
9272015NYJ,September 27,PHI,NYJ,21.529411764705884,372.11764705882354,259.5882352941176,112.52941176470588,2.235294117647059,20.941176470588236,378.7647058823529,272.94117647058823,105.82352941176471,1.9411764705882353
1042015WAS,October 4,PHI,WAS,21.058823529411764,368.6470588235294,254.1764705882353,114.47058823529412,2.2941176470588234,20.823529411764707,373.2352941176471,264.88235294117646,108.3529411764706,1.9411764705882353
10112015PHI,October 11,PHI,NOR,22.41176470588235,386.6470588235294,262.52941176470586,124.11764705882354,2.176470588235294,20.764705882352942,372.11764705882354,270.94117647058823,101.17647058823529,2.1176470588235294
10192015PHI,October 19,PHI,NYG,22.529411764705884,391.11764705882354,266.2352941176471,124.88235294117646,2.235294117647059,20.11764705882353,359.2352941176471,260.6470588235294,98.58823529411765,2.1176470588235294
10252015CAR,October 25,PHI,CAR,22.294117647058822,385.29411764705884,261.94117647058823,123.3529411764706,2.176470588235294,20.647058823529413,367.47058823529414,261.94117647058823,105.52941176470588,2.235294117647059
1182015DAL,November 8,PHI,DAL,22.176470588235293,381.6470588235294,254.64705882352942,127.0,2.0,21.11764705882353,368.11764705882354,258.88235294117646,109.23529411764706,2.235294117647059
11152015PHI,November 15,PHI,MIA,22.11764705882353,378.88235294117646,258.1764705882353,120.70588235294117,1.8235294117647058,21.11764705882353,367.47058823529414,259.3529411764706,108.11764705882354,2.176470588235294
11222015PHI,November 22,PHI,TAM,22.352941176470587,379.94117647058823,253.41176470588235,126.52941176470588,2.0588235294117645,21.352941176470587,379.47058823529414,260.70588235294116,118.76470588235294,1.9411764705882353
11262015DET,November 26,PHI,DET,21.88235294117647,368.05882352941177,243.94117647058823,124.11764705882354,1.8823529411764706,21.529411764705884,376.8235294117647,258.1764705882353,118.6470588235294,1.9411764705882353
1262015NWE,December 6,PHI,NWE,21.235294117647058,355.47058823529414,233.47058823529412,122.0,1.8235294117647058,22.176470588235293,381.29411764705884,259.6470588235294,121.6470588235294,1.8823529411764706
12132015PHI,December 13,PHI,BUF,20.88235294117647,348.6470588235294,234.88235294117646,113.76470588235294,1.8235294117647058,22.294117647058822,389.8235294117647,264.70588235294116,125.11764705882354,1.8235294117647058
12202015PHI,December 20,PHI,CRD,21.470588235294116,365.4117647058824,250.64705882352942,114.76470588235294,1.9411764705882353,22.294117647058822,392.94117647058823,265.3529411764706,127.58823529411765,1.7058823529411764
12262015PHI,December 26,PHI,WAS,21.705882352941178,371.52941176470586,258.52941176470586,113.0,1.8823529411764706,22.235294117647058,396.11764705882354,271.3529411764706,124.76470588235294,1.6470588235294117
132016NYG,January 3,PHI,NYG,21.294117647058822,368.0,255.8235294117647,112.17647058823529,1.8823529411764706,22.764705882352942,407.70588235294116,276.5882352941176,131.11764705882354,1.588235294117647
9112016PHI,September 11,PHI,CLE,21.294117647058822,366.6470588235294,256.29411764705884,110.3529411764706,1.8235294117647058,22.294117647058822,394.94117647058823,261.2352941176471,133.7058823529412,1.588235294117647
9192016CHI,September 19,PHI,CHI,21.176470588235293,359.6470588235294,247.11764705882354,112.52941176470588,1.7058823529411764,22.0,388.4117647058824,257.11764705882354,131.2941176470588,1.6470588235294117
9252016PHI,September 25,PHI,PIT,21.647058823529413,371.4117647058824,251.94117647058823,119.47058823529412,1.5294117647058822,21.647058823529413,382.05882352941177,255.47058823529412,126.58823529411765,1.6470588235294117
1092016DET,October 9,PHI,DET,21.647058823529413,378.1764705882353,259.11764705882354,119.05882352941177,1.588235294117647,21.764705882352942,377.4117647058824,248.88235294117646,128.52941176470588,1.4705882352941178
10162016WAS,October 16,PHI,WAS,21.529411764705884,373.4117647058824,253.94117647058823,119.47058823529412,1.4705882352941178,21.823529411764707,381.88235294117646,247.2941176470588,134.58823529411765,1.4705882352941178
10232016PHI,October 23,PHI,MIN,20.41176470588235,356.94117647058823,242.47058823529412,114.47058823529412,1.588235294117647,21.764705882352942,375.6470588235294,241.23529411764707,134.41176470588235,1.4705882352941178
10302016DAL,October 30,PHI,DAL,20.235294117647058,348.88235294117646,238.0,110.88235294117646,1.411764705882353,22.235294117647058,388.1764705882353,247.52941176470588,140.64705882352942,1.3529411764705883
1162016NYG,November 6,PHI,NYG,20.294117647058822,354.4117647058824,248.2941176470588,106.11764705882354,1.4705882352941178,21.941176470588236,382.7647058823529,250.94117647058823,131.8235294117647,1.2941176470588236
11132016PHI,November 13,PHI,ATL,20.294117647058822,352.6470588235294,244.41176470588235,108.23529411764706,1.5294117647058822,21.11764705882353,376.4117647058824,249.64705882352942,126.76470588235294,1.2941176470588236
11202016SEA,November 20,PHI,SEA,19.764705882352942,345.11764705882354,235.11764705882354,110.0,1.588235294117647,21.294117647058822,385.2352941176471,255.35294117647058,129.88235294117646,1.2941176470588236
11282016PHI,November 28,PHI,GNB,19.705882352941178,339.7647058823529,233.0,106.76470588235294,1.411764705882353,21.294117647058822,377.3529411764706,259.7647058823529,117.58823529411765,1.2352941176470589
1242016CIN,December 4,PHI,CIN,20.176470588235293,347.52941176470586,241.64705882352942,105.88235294117646,1.5294117647058822,20.88235294117647,376.29411764705884,260.3529411764706,115.94117647058823,1.3529411764705883
12112016PHI,December 11,PHI,WAS,20.705882352941178,355.47058823529414,251.52941176470588,103.94117647058823,1.588235294117647,20.235294117647058,370.8235294117647,254.64705882352942,116.17647058823529,1.2941176470588236
12182016RAV,December 18,PHI,RAV,21.11764705882353,354.29411764705884,247.23529411764707,107.05882352941177,1.588235294117647,20.235294117647058,366.5882352941176,250.47058823529412,116.11764705882354,1.2941176470588236
12222016PHI,December 22,PHI,NYG,20.88235294117647,346.1764705882353,236.52941176470588,109.6470588235294,1.411764705882353,20.0,365.2352941176471,255.94117647058823,109.29411764705883,1.4705882352941178
112017PHI,January 1,PHI,DAL,20.941176470588236,343.11764705882354,229.41176470588235,113.70588235294117,1.2941176470588236,19.41176470588235,352.11764705882354,242.7058823529412,109.41176470588235,1.588235294117647
