schedule_date,schedule_season,home_id,away_id,weather_temperature,weather_wind_mph,score_home,score_away,total_score,over_under_line,label
11/6/2005,2005,NOR,CHI,74.0,5.0,17,20,37,34.5,over
11/6/2005,2005,NYJ,SDG,59.0,9.0,26,31,57,41.5,over
11/6/2005,2005,SFO,NYG,57.0,7.0,6,24,30,42,under
11/6/2005,2005,TAM,CAR,74.0,7.0,14,34,48,36.5,over
11/6/2005,2005,WAS,PHI,62.0,10.0,17,10,27,41,under
11/7/2005,2005,NWE,CLT,56.0,17.0,21,40,61,46.5,over
11/13/2005,2005,ATL,GNB,72.0,0.0,25,33,58,42,over
11/13/2005,2005,BUF,KAN,56.0,17.0,14,3,17,42.5,under
11/13/2005,2005,CAR,NYJ,54.0,4.0,30,3,33,40.5,under
11/13/2005,2005,CHI,SFO,53.0,25.0,17,9,26,33,under
11/13/2005,2005,DET,CRD,72.0,0.0,29,21,50,40,over
11/13/2005,2005,CLT,HTX,72.0,0.0,31,17,48,45,over
11/13/2005,2005,JAX,RAV,70.0,6.0,30,3,33,34,under
11/13/2005,2005,MIA,NWE,77.0,15.0,16,23,39,40,under
11/13/2005,2005,NYG,MIN,55.0,12.0,21,24,45,45,under
11/13/2005,2005,RAI,DEN,53.0,6.0,17,31,48,47,over
11/13/2005,2005,PIT,CLE,52.0,11.0,34,21,55,34.5,over
11/13/2005,2005,SEA,RAM,45.0,9.0,31,16,47,48.5,under
11/13/2005,2005,TAM,WAS,72.0,7.0,36,35,71,34,over
11/14/2005,2005,PHI,DAL,60.0,10.0,20,21,41,40,over
11/20/2005,2005,ATL,TAM,72.0,0.0,27,30,57,38,over
11/20/2005,2005,RAV,PIT,42.0,4.0,16,13,29,34.5,under
11/20/2005,2005,CHI,CAR,40.0,7.0,13,3,16,34.5,under
11/20/2005,2005,CIN,CLT,44.0,8.0,37,45,82,48.5,over
11/20/2005,2005,CLE,MIA,45.0,12.0,22,0,22,34.5,under
11/20/2005,2005,DAL,DET,53.0,11.0,20,7,27,39,under
11/20/2005,2005,DEN,NYJ,39.0,10.0,27,0,27,41,under
11/20/2005,2005,HTX,KAN,72.0,0.0,17,45,62,44.5,over
11/20/2005,2005,NWE,NOR,43.0,12.0,24,17,41,45,under
11/20/2005,2005,NYG,PHI,48.0,11.0,27,17,44,43,over
11/20/2005,2005,SDG,BUF,67.0,6.0,48,10,58,42,over
11/20/2005,2005,SFO,SEA,57.0,2.0,25,27,52,42.5,over
11/20/2005,2005,RAM,CRD,72.0,0.0,28,38,66,48,over
11/20/2005,2005,OTI,JAX,46.0,4.0,28,31,59,38,over
11/20/2005,2005,WAS,RAI,45.0,6.0,13,16,29,42,under
11/21/2005,2005,GNB,MIN,38.0,15.0,17,20,37,45,under
11/24/2005,2005,DAL,DEN,57.0,5.0,21,24,45,41,over
11/24/2005,2005,DET,ATL,72.0,0.0,7,27,34,40.5,under
11/27/2005,2005,CRD,JAX,58.0,19.0,17,24,41,41.5,under
11/27/2005,2005,BUF,CAR,33.0,7.0,9,13,22,36.5,under
11/27/2005,2005,CIN,RAV,51.0,10.0,42,29,71,36.5,over
11/27/2005,2005,HTX,RAM,72.0,0.0,27,33,60,44.5,over
11/27/2005,2005,KAN,NWE,59.0,17.0,26,16,42,51,under
11/27/2005,2005,MIN,CLE,72.0,0.0,24,12,36,40,under
11/27/2005,2005,NYJ,NOR,45.0,6.0,19,21,40,37,over
11/27/2005,2005,RAI,MIA,46.0,5.0,21,33,54,42.5,over
11/27/2005,2005,PHI,GNB,41.0,5.0,19,14,33,41.5,under
11/27/2005,2005,SEA,NYG,39.0,7.0,24,21,45,47.5,under
11/27/2005,2005,TAM,CHI,70.0,9.0,10,13,23,33,under
11/27/2005,2005,OTI,SFO,57.0,16.0,33,22,55,42.5,over
11/27/2005,2005,WAS,SDG,43.0,5.0,17,23,40,44,under
11/28/2005,2005,CLT,PIT,72.0,0.0,26,7,33,47,under
12/4/2005,2005,RAV,HTX,37.0,10.0,16,15,31,37,under
12/4/2005,2005,CAR,ATL,49.0,6.0,24,6,30,43.5,under
12/4/2005,2005,CHI,GNB,26.0,11.0,19,7,26,32,under
12/4/2005,2005,CLE,JAX,27.0,10.0,14,20,34,36.5,under
12/4/2005,2005,DET,MIN,72.0,0.0,16,21,37,38,under
12/4/2005,2005,CLT,OTI,72.0,0.0,35,3,38,47.5,under
12/4/2005,2005,KAN,DEN,22.0,11.0,31,27,58,47,over
12/4/2005,2005,MIA,BUF,69.0,7.0,24,23,47,35.5,over
12/4/2005,2005,NWE,NYJ,29.0,11.0,16,3,19,42.5,under
12/4/2005,2005,NOR,TAM,72.0,14.0,3,10,13,39,under
12/4/2005,2005,NYG,DAL,33.0,11.0,17,10,27,41,under
12/4/2005,2005,PIT,CIN,27.0,8.0,31,38,69,43,over
12/4/2005,2005,SDG,RAI,57.0,6.0,34,10,44,50.5,under
12/4/2005,2005,SFO,CRD,49.0,8.0,10,17,27,43.5,under
12/4/2005,2005,RAM,WAS,72.0,0.0,9,24,33,45,under
12/5/2005,2005,PHI,SEA,34.0,7.0,0,42,42,44,under
12/11/2005,2005,CRD,WAS,56.0,4.0,13,17,30,41.5,under
12/11/2005,2005,BUF,NWE,29.0,16.0,7,35,42,38,over
12/11/2005,2005,CAR,TAM,40.0,8.0,10,20,30,37,under
12/11/2005,2005,CIN,CLE,33.0,17.0,23,20,43,41.5,over
12/11/2005,2005,DAL,KAN,49.0,10.0,31,28,59,44,over
12/11/2005,2005,DEN,RAV,28.0,10.0,12,10,22,40.5,under
12/11/2005,2005,GNB,DET,23.0,13.0,16,13,29,37,under
12/11/2005,2005,JAX,CLT,57.0,10.0,18,26,44,43,over
12/11/2005,2005,MIN,RAM,72.0,0.0,27,13,40,45.5,under
12/11/2005,2005,NYJ,RAI,36.0,11.0,26,10,36,37.5,under
12/11/2005,2005,PHI,NYG,32.0,7.0,23,26,49,40,over
12/11/2005,2005,PIT,CHI,30.0,10.0,21,9,30,32,under
12/11/2005,2005,SDG,MIA,61.0,4.0,21,23,44,45,under
12/11/2005,2005,SEA,SFO,35.0,4.0,41,3,44,45,under
12/11/2005,2005,OTI,HTX,40.0,11.0,13,10,23,44,under
12/12/2005,2005,ATL,NOR,72.0,0.0,36,17,53,44,over
12/17/2005,2005,BUF,DEN,27.0,17.0,17,28,45,35,over
12/17/2005,2005,NWE,TAM,36.0,16.0,28,0,28,36,under
12/17/2005,2005,NYG,KAN,39.0,13.0,27,17,44,45.5,under
12/18/2005,2005,CHI,ATL,12.0,10.0,16,3,19,30.5,under
12/18/2005,2005,DET,CIN,72.0,0.0,17,41,58,44,over
12/18/2005,2005,HTX,CRD,72.0,0.0,30,19,49,43.5,over
12/18/2005,2005,CLT,SDG,72.0,0.0,17,26,43,51,under
12/18/2005,2005,JAX,SFO,54.0,17.0,10,9,19,39.5,under
12/18/2005,2005,MIA,NYJ,76.0,7.0,24,20,44,35.5,over
12/18/2005,2005,MIN,PIT,72.0,0.0,3,18,21,41.5,under
12/18/2005,2005,NOR,CAR,46.0,6.0,10,27,37,40.5,under
12/18/2005,2005,RAI,CLE,52.0,19.0,7,9,16,40.5,under
12/18/2005,2005,RAM,PHI,72.0,0.0,16,17,33,44,under
12/18/2005,2005,OTI,SEA,40.0,6.0,24,28,52,45,over
12/18/2005,2005,WAS,DAL,38.0,5.0,35,7,42,36,over
12/19/2005,2005,RAV,GNB,33.0,11.0,48,3,51,33,over
12/24/2005,2005,CRD,PHI,61.0,4.0,27,21,48,39.5,over
12/24/2005,2005,CAR,DAL,42.0,7.0,20,24,44,38.5,over
12/24/2005,2005,CIN,BUF,44.0,12.0,27,37,64,44,over
12/24/2005,2005,CLE,PIT,41.0,10.0,0,41,41,33,over
12/24/2005,2005,DEN,RAI,38.0,14.0,22,3,25,42.5,under
12/24/2005,2005,HTX,JAX,72.0,0.0,20,38,58,38,over
12/24/2005,2005,KAN,SDG,43.0,16.0,20,7,27,49.5,under
12/24/2005,2005,MIA,OTI,68.0,8.0,24,10,34,43,under
12/24/2005,2005,NOR,DET,72.0,0.0,12,13,25,37.5,under
12/24/2005,2005,SEA,CLT,55.0,8.0,28,13,41,47,under
12/24/2005,2005,RAM,SFO,72.0,0.0,20,24,44,42,over
12/24/2005,2005,TAM,ATL,55.0,6.0,27,24,51,37.5,over
12/24/2005,2005,WAS,NYG,43.0,7.0,35,20,55,38,over
12/25/2005,2005,RAV,MIN,34.0,5.0,30,23,53,34,over
12/25/2005,2005,GNB,CHI,34.0,10.0,17,24,41,31,over
12/26/2005,2005,NYJ,NWE,49.0,13.0,21,31,52,37.5,over
12/31/2005,2005,RAI,NYG,58.0,26.0,21,30,51,44,over
12/31/2005,2005,SDG,DEN,57.0,5.0,7,23,30,44,under
1/1/2006,2005,ATL,CAR,72.0,0.0,11,44,55,42,over
1/1/2006,2005,CLE,RAV,36.0,10.0,20,16,36,37,under
1/1/2006,2005,DAL,RAM,67.0,19.0,10,20,30,43,under
1/1/2006,2005,GNB,SEA,32.0,7.0,23,17,40,40.5,under
1/1/2006,2005,CLT,CRD,72.0,0.0,17,13,30,43.5,under
1/1/2006,2005,JAX,OTI,69.0,7.0,40,13,53,38,over
1/1/2006,2005,KAN,CIN,47.0,14.0,37,3,40,47,under
1/1/2006,2005,MIN,CHI,72.0,0.0,34,10,44,35,over
1/1/2006,2005,NWE,MIA,28.0,11.0,26,28,54,37,over
1/1/2006,2005,NYJ,BUF,36.0,7.0,30,26,56,37.5,over
1/1/2006,2005,PHI,WAS,39.0,8.0,20,31,51,37,over
1/1/2006,2005,PIT,DET,35.0,8.0,35,21,56,35.5,over
1/1/2006,2005,SFO,HTX,54.0,18.0,20,17,37,37.5,under
1/1/2006,2005,TAM,NOR,66.0,6.0,27,13,40,37.5,over
1/7/2006,2005,NWE,JAX,,,28,3,31,37.5,under
1/7/2006,2005,TAM,WAS,,,10,17,27,37.5,under
1/8/2006,2005,CIN,PIT,,,17,31,48,44,over
1/8/2006,2005,NYG,CAR,,,0,23,23,43.5,under
1/14/2006,2005,DEN,NWE,,,27,13,40,44,under
1/14/2006,2005,SEA,WAS,,,20,10,30,41,under
1/15/2006,2005,CHI,CAR,,,21,29,50,31,over
1/15/2006,2005,CLT,PIT,72.0,0.0,18,21,39,46.5,under
1/22/2006,2005,DEN,PIT,,,17,34,51,41,over
1/22/2006,2005,SEA,CAR,,,34,14,48,43,over
2/5/2006,2005,PIT,SEA,72.0,0.0,21,10,31,47,under
9/7/2006,2006,PIT,MIA,62.0,3.0,28,17,45,34.5,over
9/10/2006,2006,CRD,SFO,72.0,0.0,34,27,61,44,over
9/10/2006,2006,CAR,ATL,73.0,6.0,6,20,26,39,under
9/10/2006,2006,CLE,NOR,65.0,13.0,14,19,33,36,under
9/10/2006,2006,DET,SEA,72.0,0.0,6,9,15,44,under
9/10/2006,2006,GNB,CHI,56.0,11.0,0,26,26,35,under
9/10/2006,2006,HTX,PHI,72.0,0.0,10,24,34,37,under
9/10/2006,2006,JAX,DAL,80.0,10.0,24,17,41,36.5,over
9/10/2006,2006,KAN,CIN,69.0,11.0,10,23,33,49.5,under
9/10/2006,2006,NWE,BUF,64.0,13.0,19,17,36,41,under
9/10/2006,2006,NYG,CLT,72.0,10.0,21,26,47,47.5,under
9/10/2006,2006,RAM,DEN,72.0,0.0,18,10,28,46,under
9/10/2006,2006,TAM,RAV,81.0,6.0,0,27,27,33,under
9/10/2006,2006,OTI,NYJ,78.0,6.0,16,23,39,35,over
9/11/2006,2006,RAI,SDG,62.0,8.0,0,27,27,41.5,under
9/11/2006,2006,WAS,MIN,67.0,9.0,16,19,35,35.5,under
9/17/2006,2006,ATL,TAM,72.0,0.0,14,3,17,36,under
9/17/2006,2006,RAV,RAI,70.0,5.0,28,6,34,34,under
9/17/2006,2006,CHI,DET,71.0,12.0,34,7,41,32,over
9/17/2006,2006,CIN,CLE,70.0,9.0,34,17,51,40.5,over
9/17/2006,2006,DAL,WAS,83.0,16.0,27,10,37,37,under
9/17/2006,2006,DEN,KAN,52.0,22.0,9,6,15,38,under
9/17/2006,2006,GNB,NOR,73.0,12.0,27,34,61,40.5,over
9/17/2006,2006,CLT,HTX,72.0,0.0,43,24,67,47,over
9/17/2006,2006,MIA,BUF,82.0,10.0,6,16,22,37,under
9/17/2006,2006,MIN,CAR,72.0,0.0,16,13,29,37.5,under
9/17/2006,2006,NYJ,NWE,73.0,6.0,17,24,41,38.5,over
9/17/2006,2006,PHI,NYG,71.0,6.0,24,30,54,42,over
9/17/2006,2006,SDG,OTI,68.0,7.0,40,7,47,38.5,over
9/17/2006,2006,SFO,RAM,62.0,10.0,20,13,33,44.5,under
9/17/2006,2006,SEA,CRD,58.0,9.0,21,10,31,48,under
9/18/2006,2006,JAX,PIT,82.0,10.0,9,0,9,36.5,under
9/24/2006,2006,CRD,RAM,72.0,0.0,14,16,30,45,under
9/24/2006,2006,BUF,NYJ,66.0,21.0,20,28,48,33,over
9/24/2006,2006,CLE,RAV,66.0,17.0,14,15,29,33,under
9/24/2006,2006,DET,GNB,72.0,0.0,24,31,55,41,over
9/24/2006,2006,HTX,WAS,72.0,0.0,15,31,46,37.5,over
9/24/2006,2006,CLT,JAX,72.0,0.0,21,14,35,41.5,under
9/24/2006,2006,MIA,OTI,84.0,11.0,13,10,23,36,under
9/24/2006,2006,MIN,CHI,72.0,0.0,16,19,35,35,under
9/24/2006,2006,NWE,DEN,72.0,16.0,7,17,24,38.5,under
9/24/2006,2006,PIT,CIN,67.0,16.0,20,28,48,42,over
9/24/2006,2006,SFO,PHI,60.0,12.0,24,38,62,42.5,over
9/24/2006,2006,SEA,NYG,61.0,8.0,42,30,72,43,over
9/24/2006,2006,TAM,CAR,82.0,5.0,24,26,50,33.5,over
9/25/2006,2006,NOR,ATL,72.0,0.0,23,3,26,45,under
10/1/2006,2006,ATL,CRD,72.0,0.0,32,10,42,42,under
10/1/2006,2006,RAV,SDG,61.0,8.0,16,13,29,33.5,under
10/1/2006,2006,BUF,MIN,55.0,12.0,17,12,29,34.5,under
10/1/2006,2006,CAR,NOR,64.0,4.0,21,18,39,41,under
10/1/2006,2006,CHI,SEA,58.0,6.0,37,6,43,37,over
10/1/2006,2006,CIN,NWE,60.0,7.0,13,38,51,46,over
10/1/2006,2006,HTX,MIA,72.0,0.0,17,15,32,40,under
10/1/2006,2006,KAN,SFO,72.0,14.0,41,0,41,39.5,over
10/1/2006,2006,NYJ,CLT,66.0,13.0,28,31,59,46,over
10/1/2006,2006,RAI,CLE,61.0,10.0,21,24,45,33.5,over
10/1/2006,2006,RAM,DET,72.0,0.0,41,34,75,42.5,over
10/1/2006,2006,OTI,DAL,72.0,5.0,14,45,59,37,over
10/1/2006,2006,WAS,JAX,64.0,9.0,36,30,66,34,over
10/2/2006,2006,PHI,GNB,62.0,12.0,31,9,40,49.5,under
10/8/2006,2006,CRD,KAN,72.0,0.0,20,23,43,40,over
10/8/2006,2006,CAR,CLE,58.0,13.0,20,12,32,38,under
10/8/2006,2006,CHI,BUF,57.0,9.0,40,7,47,34.5,over
10/8/2006,2006,GNB,RAM,60.0,11.0,20,23,43,46.5,under
10/8/2006,2006,CLT,OTI,72.0,0.0,14,13,27,47.5,under
10/8/2006,2006,JAX,NYJ,69.0,12.0,41,0,41,38,over
10/8/2006,2006,MIN,DET,72.0,0.0,26,17,43,41,over
10/8/2006,2006,NWE,MIA,54.0,6.0,20,10,30,36.5,under
10/8/2006,2006,NOR,TAM,72.0,0.0,24,21,45,35,over
10/8/2006,2006,NYG,WAS,61.0,6.0,19,3,22,45.5,under
10/8/2006,2006,PHI,DAL,61.0,7.0,38,24,62,43,over
10/8/2006,2006,SDG,PIT,64.0,6.0,23,13,36,37.5,under
10/8/2006,2006,SFO,RAI,60.0,11.0,34,20,54,39.5,over
10/9/2006,2006,DEN,RAV,39.0,14.0,13,3,16,33.5,under
10/15/2006,2006,ATL,NYG,72.0,0.0,14,27,41,41.5,under
10/15/2006,2006,RAV,CAR,46.0,7.0,21,23,44,33,over
10/15/2006,2006,DAL,HTX,66.0,10.0,34,6,40,44,under
10/15/2006,2006,DEN,RAI,55.0,7.0,13,3,16,37,under
10/15/2006,2006,DET,BUF,72.0,0.0,20,17,37,40.5,under
10/15/2006,2006,NOR,PHI,72.0,0.0,27,24,51,47,over
10/15/2006,2006,NYJ,MIA,52.0,14.0,20,17,37,36.5,over
10/15/2006,2006,PIT,KAN,42.0,6.0,45,7,52,36.5,over
10/15/2006,2006,SFO,SDG,56.0,12.0,19,48,67,42.5,over
10/15/2006,2006,RAM,SEA,72.0,0.0,28,30,58,45,over
10/15/2006,2006,TAM,CIN,72.0,7.0,14,13,27,44.5,under
10/15/2006,2006,WAS,OTI,50.0,7.0,22,25,47,39.5,over
10/16/2006,2006,CRD,CHI,72.0,0.0,23,24,47,40.5,over
10/22/2006,2006,ATL,PIT,72.0,0.0,41,38,79,39,over
10/22/2006,2006,BUF,NWE,48.0,14.0,6,28,34,37,under
10/22/2006,2006,CIN,CAR,49.0,14.0,17,14,31,44.5,under
10/22/2006,2006,CLE,DEN,48.0,15.0,7,17,24,31,under
10/22/2006,2006,HTX,JAX,72.0,0.0,27,7,34,39.5,under
10/22/2006,2006,CLT,WAS,72.0,0.0,36,22,58,47,over
10/22/2006,2006,KAN,SDG,39.0,11.0,30,27,57,39,over
10/22/2006,2006,MIA,GNB,82.0,9.0,24,34,58,40,over
10/22/2006,2006,NYJ,DET,55.0,10.0,31,24,55,43.5,over
10/22/2006,2006,RAI,CRD,63.0,5.0,22,9,31,40,under
10/22/2006,2006,SEA,MIN,53.0,10.0,13,31,44,40.5,over
10/22/2006,2006,TAM,PHI,82.0,8.0,23,21,44,43,over
10/23/2006,2006,DAL,NYG,55.0,7.0,22,36,58,43.5,over
10/29/2006,2006,CAR,DAL,52.0,7.0,14,35,49,40.5,over
10/29/2006,2006,CHI,SFO,43.0,11.0,41,10,51,42,over
10/29/2006,2006,CIN,ATL,50.0,11.0,27,29,56,46.5,over
10/29/2006,2006,CLE,NYJ,42.0,19.0,20,13,33,37.5,under
10/29/2006,2006,DEN,CLT,55.0,14.0,31,34,65,39.5,over
10/29/2006,2006,GNB,CRD,39.0,13.0,31,14,45,45.5,under
10/29/2006,2006,KAN,SEA,58.0,11.0,35,28,63,37,over
10/29/2006,2006,NOR,RAV,72.0,0.0,22,35,57,37,over
10/29/2006,2006,NYG,TAM,50.0,24.0,17,3,20,36,under
10/29/2006,2006,RAI,PIT,57.0,8.0,20,13,33,38.5,under
10/29/2006,2006,PHI,JAX,49.0,26.0,6,13,19,39,under
10/29/2006,2006,SDG,RAM,64.0,5.0,38,24,62,46,over
10/29/2006,2006,OTI,HTX,59.0,8.0,28,22,50,42,over
10/30/2006,2006,MIN,NWE,72.0,0.0,7,31,38,39.5,under
11/5/2006,2006,RAV,CIN,39.0,3.0,26,20,46,41,over
11/5/2006,2006,BUF,GNB,42.0,9.0,24,10,34,41,under
11/5/2006,2006,CHI,MIA,44.0,9.0,13,31,44,37.5,over
11/5/2006,2006,DET,ATL,72.0,0.0,30,14,44,47,under
11/5/2006,2006,JAX,OTI,65.0,17.0,37,7,44,37,over
11/5/2006,2006,NWE,CLT,40.0,7.0,20,27,47,47.5,under
11/5/2006,2006,NYG,HTX,45.0,6.0,14,10,24,43.5,under
11/5/2006,2006,PIT,DEN,41.0,5.0,20,31,51,36.5,over
11/5/2006,2006,SDG,CLE,66.0,5.0,32,25,57,42,over
11/5/2006,2006,SFO,MIN,59.0,8.0,9,3,12,43,under
11/5/2006,2006,RAM,KAN,72.0,0.0,17,31,48,48.5,under
11/5/2006,2006,TAM,NOR,72.0,10.0,14,31,45,37,over
11/5/2006,2006,WAS,DAL,42.0,4.0,22,19,41,40.5,over
11/6/2006,2006,SEA,RAI,57.0,14.0,16,0,16,36,under
11/12/2006,2006,CRD,DAL,72.0,0.0,10,27,37,43.5,under
11/12/2006,2006,ATL,CLE,72.0,0.0,13,17,30,41.5,under
11/12/2006,2006,CIN,SDG,39.0,11.0,41,49,90,48,over
11/12/2006,2006,DET,SFO,72.0,0.0,13,19,32,46.5,under
11/12/2006,2006,CLT,BUF,72.0,0.0,17,16,33,45,under
11/12/2006,2006,JAX,HTX,63.0,12.0,10,13,23,37.5,under
11/12/2006,2006,MIA,KAN,75.0,5.0,13,10,23,40.5,under
11/12/2006,2006,MIN,GNB,72.0,0.0,17,23,40,40.5,under
11/12/2006,2006,NWE,NYJ,55.0,11.0,14,17,31,38,under
11/12/2006,2006,NYG,CHI,60.0,12.0,20,38,58,37.5,over
11/12/2006,2006,RAI,DEN,50.0,6.0,13,17,30,33.5,under
11/12/2006,2006,PHI,WAS,59.0,13.0,27,3,30,41.5,under
11/12/2006,2006,PIT,NOR,41.0,14.0,38,31,69,45.5,over
11/12/2006,2006,SEA,RAM,45.0,16.0,24,22,46,43.5,over
11/12/2006,2006,OTI,RAV,45.0,9.0,26,27,53,38,over
11/13/2006,2006,CAR,TAM,52.0,6.0,24,10,34,37,under
11/19/2006,2006,CRD,DET,72.0,0.0,17,10,27,45.5,under
11/19/2006,2006,RAV,ATL,44.0,6.0,24,10,34,41.5,under
11/19/2006,2006,CAR,RAM,44.0,5.0,15,0,15,44.5,under
11/19/2006,2006,CLE,PIT,40.0,9.0,20,24,44,36,over
11/19/2006,2006,DAL,CLT,51.0,8.0,21,14,35,49,under
11/19/2006,2006,DEN,SDG,40.0,8.0,27,35,62,42.5,over
11/19/2006,2006,GNB,NWE,37.0,10.0,0,35,35,46,under
11/19/2006,2006,HTX,BUF,72.0,0.0,21,24,45,36.5,over
11/19/2006,2006,KAN,RAI,34.0,6.0,17,13,30,36.5,under
11/19/2006,2006,MIA,MIN,64.0,8.0,24,20,44,33.5,over
11/19/2006,2006,NOR,CIN,72.0,0.0,16,31,47,52.5,under
11/19/2006,2006,NYJ,CHI,47.0,12.0,0,10,10,40.5,under
11/19/2006,2006,PHI,OTI,45.0,9.0,13,31,44,43.5,over
11/19/2006,2006,SFO,SEA,57.0,6.0,20,14,34,43.5,under
11/19/2006,2006,TAM,WAS,58.0,8.0,20,17,37,34,over
11/20/2006,2006,JAX,NYG,52.0,10.0,26,10,36,38.5,under
11/23/2006,2006,DAL,TAM,59.0,11.0,38,10,48,39,over
11/23/2006,2006,DET,MIA,72.0,0.0,10,27,37,40.5,under
11/23/2006,2006,KAN,DEN,51.0,11.0,19,10,29,39,under
11/26/2006,2006,ATL,NOR,72.0,0.0,13,31,44,48,under
11/26/2006,2006,RAV,PIT,43.0,2.0,27,0,27,40.5,under
11/26/2006,2006,BUF,JAX,53.0,11.0,27,24,51,35,over
11/26/2006,2006,CLE,CIN,56.0,11.0,0,30,30,44,under
11/26/2006,2006,CLT,PHI,72.0,0.0,45,21,66,45,over
11/26/2006,2006,MIN,CRD,72.0,0.0,31,26,57,39,over
11/26/2006,2006,NWE,CHI,45.0,9.0,17,13,30,38,under
11/26/2006,2006,NYJ,HTX,51.0,6.0,26,11,37,40,under
11/26/2006,2006,SDG,RAI,58.0,6.0,21,14,35,43,under
11/26/2006,2006,RAM,SFO,72.0,0.0,20,17,37,45,under
11/26/2006,2006,OTI,NYG,56.0,6.0,24,21,45,45,under
11/26/2006,2006,WAS,CAR,48.0,4.0,17,13,30,36,under
11/27/2006,2006,SEA,GNB,34.0,14.0,34,24,58,42.5,over
11/30/2006,2006,CIN,RAV,64.0,14.0,13,7,20,43.5,under
12/3/2006,2006,BUF,SDG,32.0,13.0,21,24,45,42.5,over
12/3/2006,2006,CHI,MIN,14.0,12.0,23,13,36,34.5,over
12/3/2006,2006,CLE,KAN,29.0,11.0,31,28,59,35.5,over
12/3/2006,2006,DEN,SEA,14.0,10.0,20,23,43,40.5,over
12/3/2006,2006,GNB,NYJ,17.0,15.0,10,38,48,42.5,over
12/3/2006,2006,MIA,JAX,78.0,12.0,10,24,34,35.5,under
12/3/2006,2006,NWE,DET,40.0,13.0,28,21,49,41.5,over
12/3/2006,2006,NOR,SFO,72.0,0.0,34,10,44,45.5,under
12/3/2006,2006,NYG,DAL,42.0,12.0,20,23,43,44,under
12/3/2006,2006,RAI,HTX,51.0,8.0,14,23,37,35.5,over
12/3/2006,2006,PIT,TAM,32.0,6.0,20,3,23,41,under
12/3/2006,2006,RAM,CRD,72.0,0.0,20,34,54,47,over
12/3/2006,2006,OTI,CLT,38.0,10.0,20,17,37,46.5,under
12/3/2006,2006,WAS,ATL,40.0,7.0,14,24,38,38.5,under
12/4/2006,2006,PHI,CAR,38.0,15.0,27,24,51,37.5,over
12/7/2006,2006,PIT,CLE,34.0,17.0,27,7,34,34.5,under
12/10/2006,2006,CRD,SEA,72.0,0.0,27,21,48,45,over
12/10/2006,2006,CAR,NYG,38.0,4.0,13,27,40,39,over
12/10/2006,2006,CIN,RAI,39.0,12.0,27,10,37,39.5,under
12/10/2006,2006,DAL,NOR,47.0,13.0,17,42,59,48,over
12/10/2006,2006,DET,MIN,72.0,0.0,20,30,50,40,over
12/10/2006,2006,HTX,OTI,72.0,0.0,20,26,46,42,over
12/10/2006,2006,JAX,CLT,56.0,12.0,44,17,61,44,over
12/10/2006,2006,KAN,RAV,42.0,23.0,10,20,30,37.5,under
12/10/2006,2006,MIA,NWE,72.0,14.0,21,0,21,37,under
12/10/2006,2006,NYJ,BUF,44.0,14.0,13,31,44,37.5,over
12/10/2006,2006,SDG,DEN,60.0,13.0,48,20,68,41,over
12/10/2006,2006,SFO,GNB,53.0,17.0,19,30,49,43.5,over
12/10/2006,2006,TAM,ATL,63.0,10.0,6,17,23,38,under
12/10/2006,2006,WAS,PHI,37.0,7.0,19,21,40,40.5,under
12/11/2006,2006,RAM,CHI,72.0,0.0,27,42,69,41.5,over
12/14/2006,2006,SEA,SFO,44.0,13.0,14,24,38,38,under
12/16/2006,2006,ATL,DAL,72.0,0.0,28,38,66,44.5,over
12/17/2006,2006,CRD,DEN,72.0,0.0,20,37,57,44,over
12/17/2006,2006,RAV,CLE,42.0,4.0,27,17,44,34.5,over
12/17/2006,2006,BUF,MIA,46.0,15.0,21,0,21,34.5,under
12/17/2006,2006,CAR,PIT,52.0,5.0,3,37,40,39,over
12/17/2006,2006,CHI,TAM,49.0,9.0,34,31,65,35,over
12/17/2006,2006,GNB,DET,39.0,9.0,17,9,26,45,under
12/17/2006,2006,MIN,NYJ,72.0,0.0,13,26,39,40.5,under
12/17/2006,2006,NWE,HTX,44.0,14.0,40,7,47,37.5,over
12/17/2006,2006,NOR,WAS,72.0,0.0,10,16,26,47,under
12/17/2006,2006,NYG,PHI,48.0,10.0,22,36,58,45,over
12/17/2006,2006,RAI,RAM,44.0,7.0,0,20,20,39.5,under
12/17/2006,2006,SDG,KAN,54.0,9.0,20,9,29,47,under
12/17/2006,2006,OTI,JAX,58.0,8.0,24,17,41,41,under
12/18/2006,2006,CLT,CIN,72.0,0.0,34,16,50,55,under
12/21/2006,2006,GNB,MIN,34.0,8.0,9,7,16,38.5,under
12/23/2006,2006,RAI,KAN,45.0,6.0,9,20,29,35.5,under
12/24/2006,2006,ATL,CAR,72.0,0.0,3,10,13,41,under
12/24/2006,2006,BUF,OTI,39.0,22.0,29,30,59,38,over
12/24/2006,2006,CLE,TAM,39.0,14.0,7,22,29,37.5,under
12/24/2006,2006,DEN,CIN,28.0,15.0,24,23,47,44.5,over
12/24/2006,2006,DET,CHI,72.0,0.0,21,26,47,41.5,over
12/24/2006,2006,HTX,CLT,72.0,0.0,27,24,51,47,over
12/24/2006,2006,JAX,NWE,65.0,5.0,21,24,45,37,over
12/24/2006,2006,NYG,NOR,51.0,20.0,7,30,37,47.5,under
12/24/2006,2006,PIT,RAV,40.0,11.0,7,31,38,37,over
12/24/2006,2006,SFO,CRD,48.0,6.0,20,26,46,45,over
